coucode,indcode,hrisk,emp_needed,tele,emp_share
11,30,0.526113020309617,0.89899444510303,0.414776116609573,0.0593593406078771
11,31,0.00489588836669242,0.0282126774734404,0.826464951038361,0.0561513604645717
11,32,0.744456999756561,0.995957802493043,0.252521544694901,0.123261368425982
11,33,0.0583264372882832,0.0830261943586509,0.297493547201157,0.0505081253219688
11,34,1.57150103633192e-08,2.28532376422731e-08,0.312350809574127,0.0198098627827472
12,1,0.863475218867743,0.934895695573584,0.0763940587639809,0.0260397830018083
12,2,0.134154250426344,0.179947327562977,0.254480451345444,0.00144665461121157
12,3,0.726803428675695,0.937572858030896,0.224803254008293,0.0184448462929476
12,4,0.0110227816093013,0.0142193342094075,0.224803254008293,0.00180831826401447
12,5,0.065385580376828,0.084347077970742,0.224803254008293,0.00289330922242315
12,6,0.142027211503052,0.183214406197431,0.224803254008293,0.0177215189873418
12,7,0.0270379261446148,0.0348787921058998,0.224803254008293,0.000361663652802893
12,8,0.752462724909502,0.970673224314014,0.224803254008293,0.0115732368896926
12,9,0.0573716403782876,0.0740091346808896,0.224803254008293,0.00470162748643761
12,10,0.070122637035813,0.0904578578256353,0.224803254008293,0.00433996383363472
12,11,0.0698208744629102,0.0900685855867321,0.224803254008293,0.0141048824593128
12,12,0.0260753512310052,0.0336370751887601,0.224803254008293,0.0184448462929476
12,13,0.00959915779902776,0.0123828664770098,0.224803254008293,0.00904159132007233
12,14,0.0262405570655168,0.0338501899049478,0.224803254008293,0.00180831826401447
12,15,0.0924974049947272,0.119321198744708,0.224803254008293,0.0108499095840868
12,16,0.454344808005993,0.721199844531687,0.370015382766724,0.00759493670886076
12,17,0.0650191743582826,0.0798368260287147,0.185599207878113,0.0603978300180832
12,18,0.124584005779019,0.145446102345778,0.14343523979187,0.0173598553345389
12,19,0.191127380709577,0.396162074304363,0.517552554607391,0.0618444846292948
12,20,0.378912569989489,0.442363015141343,0.14343523979187,0.0853526220614828
12,21,0.100402916108749,0.10408394168021,0.0353659316897392,0.0419529837251356
12,22,0.369210712518267,0.45365652123612,0.186144813895226,0.0224231464737794
12,23,0.0163714131971985,0.0201158799215305,0.186144813895226,0.00687160940325497
12,24,0.0511284044876907,0.0628224840986742,0.186144813895226,0.00180831826401447
12,25,0.0564961915508331,0.0694179904673605,0.186144813895226,0.00976491862567812
12,26,0.180167420245948,0.636774564143082,0.717062473297119,0.0130198915009042
12,27,0.150767700408989,0.633557766222812,0.762030065059662,0.0285714285714286
12,28,0.0555085118048731,0.095393281350712,0.4181087911129,0.016998191681736
12,29,0.0455884927592273,0.231128949392038,0.802757322788239,0.120072332730561
12,30,0.55818222593713,0.953792628392686,0.414776116609573,0.0549728752260398
12,31,0.00530941535525037,0.0305956369449265,0.826464951038361,0.0795660036166365
12,32,0.739842421767948,0.98978427607785,0.252521544694901,0.173236889692586
12,33,0.0430818278826016,0.0613258820768978,0.297493547201157,0.0448462929475588
12,34,0.271652530510123,0.395045226973777,0.312350809574127,0.00976491862567812
13,1,0.748625448748559,0.810546376246463,0.0763940587639809,0.0403852041526344
13,2,0.0130278413483323,0.0174748487438642,0.254480451345444,0.00172562553925798
13,3,0.582097347353484,0.750902722906568,0.224803254008293,0.0241865902195998
13,4,0.0351759375950983,0.0453767869601901,0.224803254008293,0.00886748865818698
13,5,0.141611312942045,0.182677899093709,0.224803254008293,0.00309499290266915
13,6,0.145438246322406,0.18761462438332,0.224803254008293,0.0133485485262601
13,7,0.0978543360088165,0.126231613477211,0.224803254008293,0.000506554593782181
13,8,0.602190562130307,0.776822871411729,0.224803254008293,0.00720866152690027
13,9,0.109885971772629,0.141752364597522,0.224803254008293,0.00490968298588884
13,10,0.0831097116877901,0.107211120425265,0.224803254008293,0.00519357621976676
13,11,0.0705215693513556,0.0909724785559278,0.224803254008293,0.0168888641487378
13,12,0.0660516850705297,0.0852063497583829,0.224803254008293,0.00641821369924017
13,13,0.0664956825800401,0.0857791043678497,0.224803254008293,0.00545520331765426
13,14,0.0176920977968538,0.0228227193784467,0.224803254008293,0.0106042472654402
13,15,0.135732368888956,0.175094090101364,0.224803254008293,0.0118121851429208
13,16,0.370395232779304,0.587943296783945,0.370015382766724,0.0115505580450333
13,17,0.0354495309185852,0.0435283600673115,0.185599207878113,0.0526816777533469
13,18,0.0514312681795275,0.06004364242936,0.14343523979187,0.0160594505830944
13,19,0.174036979565503,0.360737695323216,0.517552554607391,0.0567786467755852
13,20,0.294361519721963,0.343653548916066,0.14343523979187,0.108692142837262
13,21,0.0321372276001759,0.0333154598784494,0.0353659316897392,0.0760499874752985
13,22,0.290982313674013,0.357535736875617,0.186144813895226,0.0278159703860391
13,23,0.0782196864785997,0.0961100793041206,0.186144813895226,0.000651284477719947
13,24,0.0832458425891596,0.10228581694931,0.186144813895226,0.00184808928720532
13,25,0.200323336679265,0.246141254733586,0.186144813895226,0.0110662695872415
13,26,0.197235824682612,0.697100264433054,0.717062473297119,0.00875059144423724
13,27,0.144975701616359,0.609218562221763,0.762030065059662,0.019827994099474
13,28,0.0490967123848988,0.0843743841375419,0.4181087911129,0.0103203540315622
13,29,0.0407728228276095,0.206714000255814,0.802757322788239,0.12948871385232
13,30,0.533750904962664,0.912045663397126,0.414776116609573,0.0772913245567647
13,31,0.00510158410464357,0.0293980042370075,0.826464951038361,0.0690250215703192
13,32,0.727607141061984,0.973415535789584,0.252521544694901,0.0735283475743828
13,33,0.0493681219030032,0.0702742611207578,0.297493547201157,0.0518522641877035
13,34,5.06974424327015e-09,7.37257356491669e-09,0.312350809574127,0.0361156725764702
14,1,0.66982757437426,0.725230906892891,0.0763940587639809,0.0369832041343669
14,2,0.24065540240314,0.322802269688907,0.254480451345444,0.00645994832041344
14,3,0.708488205687954,0.913946310212626,0.224803254008293,0.0268087855297158
14,4,0.00341471625225039,0.00440496721626708,0.224803254008293,0.0208333333333333
14,5,0.0205865636243868,0.0265565660986496,0.224803254008293,0.0247093023255814
14,6,0.0491752834750824,0.063435874478772,0.224803254008293,0.0164728682170543
14,7,0.0587892280956863,0.0758378158830858,0.224803254008293,0.00339147286821705
14,8,0.740651437486643,0.955436721472727,0.224803254008293,0.00532945736434109
14,9,0.0130971732759553,0.0168952892845288,0.224803254008293,0.00484496124031008
14,10,0.04065826855286,0.0524489670049453,0.224803254008293,0.00662144702842377
14,11,0.0303427309854412,0.039141974140544,0.224803254008293,0.0268087855297158
14,12,0.00701132332124283,0.00904457269395947,0.224803254008293,0.00387596899224806
14,13,0.00234961493133869,0.00303099173659822,0.224803254008293,0.0176033591731266
14,14,0.00233440838595234,0.00301137536763772,0.224803254008293,0.00791343669250646
14,15,0.070476562879995,0.0909144204286287,0.224803254008293,0.0264857881136951
14,16,0.447936207706754,0.711027214718306,0.370015382766724,0.0185723514211886
14,17,0.0448981187117591,0.0551302493146881,0.185599207878113,0.0786498708010336
14,18,0.146839266147145,0.171428096238124,0.14343523979187,0.0184108527131783
14,19,0.134919954697667,0.279657309798524,0.517552554607391,0.0332687338501292
14,20,0.210682363078792,0.245961978435349,0.14343523979187,0.0801033591731266
14,21,0.0436615288998402,0.0452622712945663,0.0353659316897392,0.0416666666666667
14,22,0.177448061091666,0.21803395016865,0.186144813895226,0.0426356589147287
14,23,0.0514172040011146,0.0631773377856134,0.186144813895226,0.00645994832041344
14,24,0.0847545645577949,0.104139613539163,0.186144813895226,0.000322997416020672
14,25,0.0734169363532493,0.090208845021475,0.186144813895226,0.020671834625323
14,26,0.191782766295782,0.677827252293675,0.717062473297119,0.0167958656330749
14,27,0.144547471596615,0.607419049103218,0.762030065059662,0.0132428940568475
14,28,0.0548155076346413,0.0942023299157227,0.4181087911129,0.0184108527131783
14,29,0.0281334635730985,0.142633754372002,0.802757322788239,0.0998062015503876
14,30,0.570980187065095,0.975661115806122,0.414776116609573,0.0780038759689922
14,31,0.00354207353005324,0.0204112860845547,0.826464951038361,0.0893087855297158
14,32,0.734855110665071,0.983112095672543,0.252521544694901,0.062015503875969
14,33,0.0358176259091477,0.0509854760286505,0.297493547201157,0.0465116279069768
14,34,0.1933024284096,0.281106167361129,0.312350809574127,0
15,1,0.524791717873137,0.568198724632317,0.0763940587639809,0.0450670402241345
15,2,0.0689321272701801,0.0924618642054153,0.254480451345444,0.00260156093656194
15,3,0.557771502532442,0.719522502405356,0.224803254008293,0.0151691014608765
15,4,0.0215832885457325,0.0278423363582636,0.224803254008293,0.00440264158495097
15,5,0.0382543975511801,0.0493479852037322,0.224803254008293,0.00888533119871923
15,6,0.0575601995306479,0.0742523750625543,0.224803254008293,0.0230938563137883
15,7,0.0520586612393165,0.067155417651706,0.224803254008293,0.00112067240344206
15,8,0.558183773385568,0.720054329783706,0.224803254008293,0.00680408244946968
15,9,0.0581898466723384,0.0750646167869246,0.224803254008293,0.00560336201721032
15,10,0.0581328003293281,0.0749910272842528,0.224803254008293,0.00596357814688813
15,11,0.0345203373737892,0.0445310658904113,0.224803254008293,0.0230538322993796
15,12,0.0268029714574372,0.0345757017118902,0.224803254008293,0.0184910946567941
15,13,0.0413011994112108,0.0532783446586509,0.224803254008293,0.0168501100660396
15,14,0.0157641052537046,0.020335618454561,0.224803254008293,0.00564338603161897
15,15,0.103489162571507,0.133500512104335,0.224803254008293,0.0130078046828097
15,16,0.257320946953018,0.408455920849469,0.370015382766724,0.0105263157894737
15,17,0.0462713583669538,0.0568164456795231,0.185599207878113,0.0743646187712628
15,18,0.11465327790782,0.13385243385446,0.14343523979187,0.0187312387432459
15,19,0.100384170442221,0.2080727577706,0.517552554607391,0.0345407244346608
15,20,0.162491566179211,0.189701437331754,0.14343523979187,0.0659195517310386
15,21,0.122063169580626,0.126538314984503,0.0353659316897392,0.0328597158294977
15,22,0.225854981286777,0.277512492569779,0.186144813895226,0.034180508304983
15,23,0.0496496436431732,0.061005501335936,0.186144813895226,0.00396237742645587
15,24,0.108690348172294,0.133549985338917,0.186144813895226,0.00188112867720632
15,25,0.137452007635541,0.16889000645607,0.186144813895226,0.011727036221733
15,26,0.162646913694436,0.574850977138975,0.717062473297119,0.0128076846107665
15,27,0.157283345019327,0.660937883009296,0.762030065059662,0.0181308785271163
15,28,0.0480388616848405,0.0825564314276505,0.4181087911129,0.00936561937162297
15,29,0.0288470723191875,0.146251677005058,0.802757322788239,0.135281168701221
15,30,0.503362357682134,0.860119301293657,0.414776116609573,0.0663197918751251
15,31,0.00420716239737108,0.0242438770873375,0.826464951038361,0.0655993596157694
15,32,0.739652098235825,0.989529655318186,0.252521544694901,0.154612767660596
15,33,0.0346063102861584,0.0492611991651949,0.297493547201157,0.0491094656794076
15,34,3.64233777407423e-08,5.29679642583229e-08,0.312350809574127,0.00432259355613368
16,1,0.792562455649622,0.858117537213947,0.0763940587639809,0.0279538376992123
16,2,0.102588995916081,0.137607385482009,0.254480451345444,0.00069609818648104
16,3,0.636881218105362,0.821573647462364,0.224803254008293,0.0222385052207364
16,4,6.49436537801402e-09,8.37769948286586e-09,0.224803254008293,0.00413995237222935
16,5,0.104038442602253,0.134209080649786,0.224803254008293,0.0023813885326983
16,6,0.126787567760923,0.163555340520327,0.224803254008293,0.0128228613299139
16,7,0.110846033504218,0.142990839522182,0.224803254008293,0.000183183733284484
16,8,0.682881541066134,0.880913838450812,0.224803254008293,0.00608169994504488
16,9,0.109284588210766,0.140976582752496,0.224803254008293,0.0058985162117604
16,10,0.0886760759844279,0.114391703064988,0.224803254008293,0.00384685839897417
16,11,0.0635635207467134,0.0819966299850715,0.224803254008293,0.0145081516761312
16,12,0.0113723420929621,0.0146702655187407,0.224803254008293,0.00630152042498626
16,13,0.0102543005276527,0.0132279973834699,0.224803254008293,0.0057886059717897
16,14,0.0107374669224983,0.0138512796628962,0.224803254008293,0.00740062282469317
16,15,0.0846139054186907,0.109151522960077,0.224803254008293,0.0148745191427001
16,16,0.432914448104525,0.687182569640779,0.370015382766724,0.0106979300238139
16,17,0.030791640130622,0.0378089515978928,0.185599207878113,0.0660560542223851
16,18,0.034490884259176,0.0402665225811944,0.14343523979187,0.0176955486352812
16,19,0.16815742701648,0.348550766767219,0.517552554607391,0.0406667887891555
16,20,0.307061662193127,0.358480381703442,0.14343523979187,0.0766440740062282
16,21,0.0894445457191528,0.0927238096367795,0.0353659316897392,0.0420223484154607
16,22,0.304442716551329,0.374074800712932,0.186144813895226,0.0288331196189778
16,23,0.000914616242247744,0.00112380710704226,0.186144813895226,0.000549551199853453
16,24,0.0223320448556061,0.0274398261962185,0.186144813895226,0.00245466202601209
16,25,0.187319116011508,0.230162711019935,0.186144813895226,0.00952555413079319
16,26,0.186916463930949,0.660628040787372,0.717062473297119,0.013482322769738
16,27,0.138106358721186,0.580352130431145,0.762030065059662,0.0286499358856933
16,28,0.0401142617150664,0.0689377345840766,0.4181087911129,0.012786224583257
16,29,0.0389026963971134,0.197232652421094,0.802757322788239,0.162960249129877
16,30,0.562658600029909,0.961441622597854,0.414776116609573,0.0882945594431215
16,31,0.00868936695158215,0.050072691387565,0.826464951038361,0.0673749771020333
16,32,0.739838158365858,0.98977857236551,0.252521544694901,0.140795017402455
16,33,0.032285041104616,0.045956931749153,0.297493547201157,0.050082432679978
16,34,2.69787242232294e-08,3.92332669024464e-08,0.312350809574127,0.00531232826525005
17,1,0.710958870324449,0.769764288624005,0.0763940587639809,0.0138970253205754
17,2,0.195614946510394,0.262387414070392,0.254480451345444,0.00240838377920979
17,3,0.490935481398636,0.633304362972505,0.224803254008293,0.013311202239146
17,4,0.0976477345770324,0.125965098643586,0.224803254008293,0.00354748421532253
17,5,0.0928212998330993,0.119739021497508,0.224803254008293,0.00234329232571763
17,6,0.130591835653338,0.16846282744166,0.224803254008293,0.0168912321812146
17,7,0.0665993744189531,0.0859128663314404,0.224803254008293,0.000423094447699017
17,8,0.657413415274053,0.848060081099832,0.224803254008293,0.0047842218316735
17,9,0.144531984072645,0.186445550526332,0.224803254008293,0.00527240773286467
17,10,0.116319474836586,0.150051551993783,0.224803254008293,0.00263620386643234
17,11,0.077263995289079,0.0996701749440852,0.224803254008293,0.0117815530820803
17,12,0.0487679587821111,0.062910427622761,0.224803254008293,0.00634641671548526
17,13,0.0999628486995212,0.128951584505994,0.224803254008293,0.00689969407016859
17,14,0.0288374401164688,0.0372001563030004,0.224803254008293,0.00888498340167936
17,15,0.11469288214933,0.147953255405638,0.224803254008293,0.00937316930287053
17,16,0.463746856024045,0.736124094681386,0.370015382766724,0.00999153811104602
17,17,0.0819544657560357,0.100631613511213,0.185599207878113,0.0646358133177114
17,18,0.141211337478507,0.164857748110248,0.14343523979187,0.0181279697975656
17,19,0.137604604614853,0.285221957187218,0.517552554607391,0.0375577686649743
17,20,0.219950952959701,0.256782631247002,0.14343523979187,0.0967258998893445
17,21,0.0822971069013524,0.0853143275828018,0.0353659316897392,0.0642452645967584
17,22,0.270672412592815,0.332580558819427,0.186144813895226,0.0218707283733646
17,23,0.0461772910772861,0.0567389529067169,0.186144813895226,0.000488185901191174
17,24,0.0840477996188985,0.103271197448729,0.186144813895226,0.00257111241294018
17,25,0.216253995615383,0.265715571157572,0.186144813895226,0.0114560958146195
17,26,0.196358155175821,0.693998273979476,0.717062473297119,0.0160124975590705
17,27,0.174134573861122,0.731750310831405,0.762030065059662,0.0348239276183037
17,28,0.0251594785903886,0.0432374268697193,0.4181087911129,0.016240317646293
17,29,0.0493672070811644,0.250286640695732,0.802757322788239,0.182483889865261
17,30,0.539043689611272,0.921089697311027,0.414776116609573,0.0468007550608605
17,31,0.0122220980310031,0.0704301413699131,0.826464951038361,0.0846188895398034
17,32,0.74106545444805,0.991420487357818,0.252521544694901,0.127774523205103
17,33,0.0664852779334733,0.0946400957152643,0.297493547201157,0.0522033457007095
17,34,0.000492436920402045,0.000716116483896491,0.312350809574127,0.00257111241294018
18,1,0.826122505355585,0.894453433517355,0.0763940587639809,0.123297212450348
18,2,0.0399312993615886,0.0535617066429081,0.254480451345444,0.00244787539557162
18,3,0.683931549684383,0.882268344418076,0.224803254008293,0.0265632334162751
18,4,0.0568582787970639,0.0733469007591425,0.224803254008293,0.00693480575982557
18,5,0.101535025867986,0.130979685341807,0.224803254008293,0.00323270967188375
18,6,0.0768575193068822,0.0991458229208104,0.224803254008293,0.0124715466030051
18,7,0.0174220835970225,0.0224744023850803,0.224803254008293,0.000757074864609778
18,8,0.664310573551757,0.856957381447604,0.224803254008293,0.00542317961348805
18,9,0.136439937051472,0.176006849560397,0.224803254008293,0.00341188405650807
18,10,0.0762684726935934,0.0983859556789334,0.224803254008293,0.00423961924181476
18,11,0.0650080953021959,0.0838601240760257,0.224803254008293,0.0124614522714769
18,12,0.0808863934674063,0.104343050826314,0.224803254008293,0.00325037475205798
18,13,0.141902599408034,0.18305365720608,0.224803254008293,0.00247311122439194
18,14,0.157559122233649,0.203250494856096,0.224803254008293,0.00166304111925948
18,15,0.11573699852207,0.149300160405096,0.224803254008293,0.00869121944572025
18,16,0.497414917978322,0.789566767777338,0.370015382766724,0.0111769485845224
18,17,0.0497888935375339,0.0611356153127148,0.185599207878113,0.0406877268070115
18,18,0.0379369272862121,0.0442896194760501,0.14343523979187,0.0173773917256764
18,19,0.207261878928693,0.429605091514219,0.517552554607391,0.0668017624702848
18,20,0.4005343784119,0.467605482992994,0.14343523979187,0.114555521346988
18,21,0.0154182207014323,0.0159834917798831,0.0353659316897392,0.0758513306852537
18,22,0.340437027902237,0.418301724575371,0.186144813895226,0.0277392230393023
18,23,0.009203420349479,0.0113084250203379,0.186144813895226,0.00670263613467857
18,24,0.0507925344503051,0.0624097939258768,0.186144813895226,0.00144348940852264
18,25,0.182667602321094,0.224447303942815,0.186144813895226,0.00794171532975657
18,26,0.213930156123496,0.756103860157614,0.717062473297119,0.0114368776213717
18,27,0.148709188912767,0.624907465516811,0.762030065059662,0.0234188491452625
18,28,0.0869056896304517,0.149350408294815,0.4181087911129,0.00178922026336111
18,29,0.0499495451102308,0.253239034352614,0.802757322788239,0.0863014873997507
18,30,0.584394086689969,0.998582086746613,0.414776116609573,0.0917700915051153
18,31,0.00318313423862049,0.0183428895641948,0.826464951038361,0.0732368988194679
18,32,0.744476300965516,0.99598362425261,0.252521544694901,0.0537472682215302
18,33,0.0456468298581184,0.0649770969024664,0.297493547201157,0.0584587974622851
18,34,1.35351256415717e-08,1.96831841439225e-08,0.312350809574127,0.0122444241436221
19,1,0.855068377545459,0.925793500636386,0.0763940587639809,0.105158907075982
19,2,0.118928496966062,0.159524317210318,0.254480451345444,0.00512069294949366
19,3,0.723707812482414,0.933579528325518,0.224803254008293,0.039105789440163
19,4,0.0232180031351386,0.029951110160345,0.224803254008293,0.0220495509840138
19,5,0.01495177332189,0.0192877142469971,0.224803254008293,0.0116298324947456
19,6,0.116648565993044,0.150476077971426,0.224803254008293,0.0147952359722311
19,7,0.112135074173432,0.144653695662742,0.224803254008293,0.00215909814661487
19,8,0.735873795633864,0.949273586916909,0.224803254008293,0.00613336730144577
19,9,0.0340725475221277,0.0439534191781711,0.224803254008293,0.00710145850582765
19,10,0.0536247768424457,0.0691756990979673,0.224803254008293,0.0101713266670913
19,11,0.0391747884844248,0.0505352849931131,0.224803254008293,0.020903127189351
19,12,0.0743993370932712,0.0959747799226019,0.224803254008293,0.00708235144258327
19,13,0.0277222062796959,0.0357615101237699,0.224803254008293,0.00829883446914209
19,14,0.0274371761061671,0.0353938225979868,0.224803254008293,0.01487803324629
19,15,0.0764774253041606,0.0986555035216554,0.224803254008293,0.0189605757595058
19,16,0.445412879990793,0.707021834829757,0.370015382766724,0.0265651869307687
19,17,0.0362747466120228,0.0445416396483487,0.185599207878113,0.0663142475001592
19,18,0.177146734528734,0.206810673002343,0.14343523979187,0.0179861155340424
19,19,0.199582701310922,0.41368796377086,0.517552554607391,0.025488822368002
19,20,0.500932779584036,0.584816003243372,0.14343523979187,0.0968091204381887
19,21,0.0665702186907138,0.0690108517599053,0.0353659316897392,0.0618304566588115
19,22,0.356455195841402,0.43798356504607,0.186144813895226,0.0293994013120183
19,23,0.0372661179450578,0.0457896178353531,0.186144813895226,0.0119546525699
19,24,0.0510492844265653,0.0627252677111936,0.186144813895226,0.00154130310171327
19,25,0.110948320940661,0.136324401238598,0.186144813895226,0.0144003566651806
19,26,0.216059154936095,0.763628485248561,0.717062473297119,0.0126170307623718
19,27,0.138827639816269,0.583383106151937,0.762030065059662,0.0264059614037322
19,28,0.104316027310928,0.179270670733174,0.4181087911129,0.00285332144449398
19,29,0.0455874492504234,0.231123658910188,0.802757322788239,0.0716323801031781
19,30,0.581493396995121,0.993625539727303,0.414776116609573,0.0646646710400611
19,31,0.0144652743051133,0.0833564999789232,0.826464951038361,0.066740971912617
19,32,0.727969344355212,0.973900102656572,0.252521544694901,0.0661295458887969
19,33,0.053080940706799,0.0755593638966875,0.297493547201157,0.0413731609451627
19,34,0.0201006178904798,0.0292309191522951,0.312350809574127,0.00174511177631998
20,1,0.806078363831504,0.872751384375859,0.0763940587639809,0.0657486684695962
20,2,0.0902406456612071,0.121043969704168,0.254480451345444,0.00148092161980231
20,3,0.676172012512168,0.872258579526341,0.224803254008293,0.0283453594246372
20,4,0.00397388747284295,0.0051262953481044,0.224803254008293,0.0125417763973688
20,5,0.0351119791558132,0.0452942808872276,0.224803254008293,0.00516314937940645
20,6,0.122697925647879,0.158279722254138,0.224803254008293,0.0152201896618917
20,7,0.120018340175067,0.154823070137541,0.224803254008293,0.00180686609114636
20,8,0.71212186151684,0.918633708408857,0.224803254008293,0.00853360416642064
20,9,0.0259544076910837,0.0334810586154878,0.224803254008293,0.0109049682912715
20,10,0.0345104854512235,0.0445183569586252,0.224803254008293,0.00587881006648795
20,11,0.0261084362881352,0.0336797547501761,0.224803254008293,0.0214887159441171
20,12,0.021444665163771,0.027663512875479,0.224803254008293,0.0139116879435974
20,13,0.00558625247792524,0.00720623829603253,0.224803254008293,0.0305159606504718
20,14,0.00301322472239723,0.0038870451120669,0.224803254008293,0.0272872208509985
20,15,0.0549871198303213,0.0709331148700533,0.224803254008293,0.0175395916246442
20,16,0.464031681774354,0.736576210086299,0.370015382766724,0.0188717125075286
20,17,0.0372187425500992,0.0457007690932217,0.185599207878113,0.0633867520105814
20,18,0.0715536584881395,0.0835356085285989,0.14343523979187,0.0188103026795942
20,19,0.130244771621852,0.269966755686437,0.517552554607391,0.035154764575977
20,20,0.212991767299889,0.24865810175069,0.14343523979187,0.0894316048041381
20,21,0.0320910558523863,0.0332675953572736,0.0353659316897392,0.035485432880239
20,22,0.222064392892996,0.272854921470522,0.186144813895226,0.0343942274761742
20,23,0.0334717253455726,0.0411273724331389,0.186144813895226,0.000496002456393117
20,24,0.0322418946794641,0.039616255115088,0.186144813895226,0.00121638697639265
20,25,0.144074844958628,0.177027617957674,0.186144813895226,0.0135810196393354
20,26,0.222844875991668,0.787611592525451,0.717062473297119,0.0153713523152686
20,27,0.142171702490146,0.597435564815322,0.762030065059662,0.0218075746660841
20,28,0.0670450567969378,0.115219229596483,0.4181087911129,0.0149698265172361
20,29,0.0317138644480729,0.16078601698366,0.802757322788239,0.106706661785373
20,30,0.551409786329884,0.94222023738224,0.414776116609573,0.0950175372297082
20,31,0.00269741690299911,0.0155439314371322,0.826464951038361,0.0622459463608772
20,32,0.73084765747826,0.977750799760441,0.252521544694901,0.0664454338250056
20,33,0.0287147185104305,0.0408746686895597,0.297493547201157,0.0390472029004334
20,34,3.69829117009258e-07,5.37816552623608e-07,0.312350809574127,0.0011927678118025
21,1,0.747208175679848,0.809011876515101,0.0763940587639809,0.311154760502315
21,2,0.0810407388992378,0.108703707428588,0.254480451345444,0.00831051204938793
21,3,0.696843707143116,0.898924964205888,0.224803254008293,0.0155303902797663
21,4,0.00341898217943579,0.00441047024141194,0.224803254008293,0.0231544421680196
21,5,0.0205237382632627,0.0264755216909569,0.224803254008293,0.0151825009405305
21,6,0.172320649215418,0.222292792257492,0.224803254008293,0.00866953858671254
21,7,0.116969657343242,0.150890284238233,0.224803254008293,0.00159128641734927
21,8,0.506615008744543,0.65353087634086,0.224803254008293,0.00281095178506715
21,9,0.0337730782957726,0.0435671053450653,0.224803254008293,0.0118187412954355
21,10,0.0254893006461914,0.0328810728089203,0.224803254008293,0.00985160998683927
21,11,0.0276502584095699,0.0356686977242107,0.224803254008293,0.017825180325751
21,12,0.0330169670215283,0.0425917255100056,0.224803254008293,0.000781345534426092
21,13,0.0213805913186026,0.0275808579294931,0.224803254008293,0.00148891897959711
21,14,0.040115961470391,0.051749393528569,0.224803254008293,0.00350267249508627
21,15,0.0298408321450504,0.0384945270982467,0.224803254008293,0.00496206605166506
21,16,0.431722141217371,0.685289972814541,0.370015382766724,0.00309674532091653
21,17,0.0239712026487455,0.0294341592992432,0.185599207878113,0.0518052930102625
21,18,0.133325686646864,0.15565161309516,0.14343523979187,0.0379264899666463
21,19,0.172840124827366,0.358256897156355,0.517552554607391,0.0919878060950781
21,20,0.306870229823931,0.358256893208363,0.14343523979187,0.0540012285751262
21,21,0.0941145426212675,0.0975650204705365,0.0353659316897392,0.0640580414367511
21,22,0.316276121579575,0.388614740041551,0.186144813895226,0.0307393183695914
21,23,0.113543520359311,0.139513174208235,0.186144813895226,0.00840957979600421
21,24,0.091224277584885,0.112089078182935,0.186144813895226,0.00197423423439861
21,25,0.114330398288773,0.140480026718236,0.186144813895226,0.00635397292705909
21,26,0.215594537620191,0.761986365444523,0.717062473297119,0.00512067633976553
21,27,0.141319680093818,0.593855186493404,0.762030065059662,0.0119410194367921
21,28,0.0227235243944634,0.0390511560364066,0.4181087911129,0.00688470188428003
21,29,0.0424787244839414,0.215362745448521,0.802757322788239,0.0104984975505095
21,30,0.552044159144948,0.943304220509157,0.414776116609573,0.0380578733598447
21,31,0.00167299551194496,0.00964067790314095,0.826464951038361,0.0897316644960781
21,32,0.712156341044523,0.952744973437182,0.252521544694901,0.0316493459342752
21,33,0.0214946230063585,0.0305970470744036,0.297493547201157,0.0191285938686715
21,34,0.237146943415934,0.344866171178162,0.312350809574127,0
22,1,0.796827987765438,0.862735883551246,0.0763940587639809,0.447812432031161
22,2,0.0904017643639479,0.121260085704119,0.254480451345444,0.00416320628536175
22,3,0.706817910906755,0.911791638137651,0.224803254008293,0.0211399335605575
22,4,0.0274562720643103,0.0354184562903261,0.224803254008293,0.0332842849070486
22,5,0.0898731290547641,0.115935895654193,0.224803254008293,0.0145393849323154
22,6,0.136637924100279,0.176262251882235,0.224803254008293,0.00296741162523085
22,7,0.110259051625008,0.142233635777139,0.224803254008293,0.000378996721053113
22,8,0.531066889887249,0.685073683078812,0.224803254008293,0.00361445235567333
22,9,0.104537900476577,0.13485337885783,0.224803254008293,0.00217392509481081
22,10,0.0284617418071691,0.0367155073267988,0.224803254008293,0.00931185656709599
22,11,0.0302878816954942,0.0390712188255473,0.224803254008293,0.00649204895013898
22,12,0.0378652407024713,0.0488459747777068,0.224803254008293,0.00381597452735948
22,13,0.0504696823346236,0.0651056426585716,0.224803254008293,0.00346447576605339
22,14,0.0320418716633534,0.0413338572807892,0.224803254008293,0.00352177140451053
22,15,0.0462701290323486,0.0596882394973877,0.224803254008293,0.023170330386643
22,16,0.305423860738023,0.484811616638138,0.370015382766724,0.0034234375468008
22,17,0.0226724172589091,0.0278393850770172,0.185599207878113,0.0894812405988931
22,18,0.15786827105576,0.184303952706858,0.14343523979187,0.00529160475919356
22,19,0.189180235200511,0.392126099966305,0.517552554607391,0.0411124083381355
22,20,0.335881398092612,0.392126099153319,0.14343523979187,0.0671336798308004
22,21,0.141994830565269,0.147200721216492,0.0353659316897392,0.0164364177921026
22,22,0.29371316156555,0.360891183812813,0.186144813895226,0.0377120651308098
22,23,0.0170415560330562,0.0209392977080106,0.186144813895226,0.000878645958505468
