coucode,casecode,indcode,ecorisk,dCi
24,0,17,0.0317306953664347,-0
24,0,18,0.54299931508018,0.732879663421791
24,0,19,0.246881170451734,0.326511903099529
24,0,20,0.403016563759414,0.456127484262965
24,0,21,0.737181994813161,0.897964279767108
24,0,22,0.294359665548944,0.564038018583822
24,0,23,0.0758761033881286,-0
24,0,24,0.39071509292629,0.607598852803316
24,0,25,0.167391955470824,-0
24,0,26,0.112836259272754,-0
24,0,27,0.146170772249693,-0
24,0,28,0.0790179224418763,-0
24,0,29,0.155270530416319,-0
24,0,30,0.00781398521243515,-0
24,0,31,0.0136406488474867,-0
24,0,32,0.00299958321078064,-0
24,0,33,0.67719961424714,0.865432284067103
24,0,34,3.17159765117481e-09,-0
25,21,1,0.126447325761629,-0
25,21,2,0.0219427883511192,-0
25,21,3,0.133118806841192,-0
25,21,4,0.02679695298718,-0
25,21,5,0.016030610880711,-0
25,21,6,0.0308801244656088,-0
25,21,7,0.019141455568742,-0
25,21,8,0.0137163032245036,-0
25,21,9,0.0170896550208886,-0
25,21,10,0.0155024679756833,-0
25,21,11,0.00791804537524876,-0
25,21,12,0.00443707027584639,-0
25,21,13,0.00424628351764633,-0
25,21,14,0.00268678131756772,-0
25,21,15,0.0224662512443048,-0
25,21,16,0.0474502822349782,-0
25,21,17,0.00390369100039245,-0
25,21,18,0.0252145056499538,-0
25,21,19,0.0344697601738034,-0
25,21,20,0.0226541849710505,-0
25,21,21,0.585010389781999,0.881254993115278
25,21,22,0.0234128170063866,-0
25,21,23,0.0122831404260941,-0
25,21,24,0.00882885017597301,-0
25,21,25,0.0330005494151475,-0
25,21,26,0.0269036903423668,-0
25,21,27,0.0229848737979946,-0
25,21,28,0.00331639712422904,-0
25,21,29,0.0220533425536438,-0
25,21,30,0.00362119501606473,-0
25,21,31,0.00108625158613918,-0
25,21,32,0.00234113733500807,-0
25,21,33,0.00877532325889363,-0
25,21,34,0.0329802529662163,-0
25,22,1,0.000532622302814034,-0
25,22,2,0.00370196865138261,-0
25,22,3,0.000480273826904298,-0
25,22,4,0.00210850855337019,-0
25,22,5,0.0011799383289095,-0
25,22,6,0.00198694438045888,-0
25,22,7,0.00597452762882333,-0
25,22,8,0.000808868944632946,-0
25,22,9,0.00134064990260263,-0
25,22,10,0.000855402650408288,-0
25,22,11,0.000916718820243134,-0
25,22,12,0.000937460944830826,-0
25,22,13,0.000694500140349885,-0
25,22,14,0.00166804948743682,-0
25,22,15,0.00112099494197648,-0
25,22,16,0.00314320308174931,-0
25,22,17,0.000633238547022019,-0
25,22,18,0.00702047219234225,-0
25,22,19,0.000995951450733723,-0
25,22,20,0.000570230083523082,-0
25,22,21,0.00141432941475572,-0
25,22,22,0.0926993907144057,0.203478401338781
25,22,23,0.00269675909517375,-0
25,22,24,0.00058319608138202,-0
25,22,25,0.0129557523955152,-0
25,22,26,0.00176364539320484,-0
25,22,27,0.00376615902266508,-0
25,22,28,0.000209677896604865,-0
25,22,29,0.00219094524758856,-0
25,22,30,0.000222112873978109,-0
25,22,31,0.000206413872442135,-0
25,22,32,9.90353117922282e-05,-0
25,22,33,0.000435653043569406,-0
25,22,34,0.00403235993980422,-0
25,24,1,0.000427738271247646,-0
25,24,2,0.0031587525767115,-0
25,24,3,0.000368084213988484,-0
25,24,4,0.00184467850481729,-0
25,24,5,0.000895165139666032,-0
25,24,6,0.00152792162640503,-0
25,24,7,0.00588082447723126,-0
25,24,8,0.00060064931834003,-0
25,24,9,0.00100659750561649,-0
25,24,10,0.000505007511219069,-0
25,24,11,0.000683567281753006,-0
25,24,12,0.00050625024628026,-0
25,24,13,0.000423057452120568,-0
25,24,14,0.00255880442564038,-0
25,24,15,0.00112813119242883,-0
25,24,16,0.00118561854373689,-0
25,24,17,0.000204599276945716,-0
25,24,18,0.00253185154815505,-0
25,24,19,0.000571809892645159,-0
25,24,20,0.000305772445284069,-0
25,24,21,0.000731985972736493,-0
25,24,22,0.00119745505182345,-0
25,24,23,0.00150063379146814,-0
25,24,24,0.512416036378554,0.744053612630949
25,24,25,0.016320352772437,-0
25,24,26,0.00108552493671432,-0
25,24,27,0.0015007374247813,-0
25,24,28,0.000147557128347908,-0
25,24,29,0.00217454942436712,-0
25,24,30,0.0016590331538554,-0
25,24,31,6.48344034784865e-05,-0
25,24,32,5.27909357538325e-05,-0
25,24,33,0.000289095796178973,-0
25,24,34,0.00257758091945137,-0
25,33,1,0.00925602253586622,-0
25,33,2,0.0183931047703,-0
25,33,3,0.0052896656843876,-0
25,33,4,0.0377340696243221,-0
25,33,5,0.0136700387196028,-0
25,33,6,0.0311250369597098,-0
25,33,7,0.0202020410235247,-0
25,33,8,0.012489902032954,-0
25,33,9,0.0118576055569305,-0
25,33,10,0.00767828343760668,-0
25,33,11,0.00558198112565167,-0
25,33,12,0.00461098721242847,-0
25,33,13,0.00417884213890662,-0
25,33,14,0.00235576127009995,-0
25,33,15,0.0297303201599121,-0
25,33,16,0.0332221735196734,-0
25,33,17,0.00436534498246066,-0
25,33,18,0.0279213521603213,-0
25,33,19,0.00930614004991703,-0
25,33,20,0.00826430552852353,-0
25,33,21,0.0145599160548887,-0
25,33,22,0.0127380724709023,-0
25,33,23,0.00751266069120482,-0
25,33,24,0.00996400784258822,-0
25,33,25,0.0156898679901676,-0
25,33,26,0.0152281533519606,-0
25,33,27,0.014226986339325,-0
25,33,28,0.00329624397688022,-0
25,33,29,0.0205563044253491,-0
25,33,30,0.00277765999274404,-0
25,33,31,0.00117581709060788,-0
25,33,32,0.00132110569924038,-0
25,33,33,0.755753569632666,0.894178238889306
25,33,34,0.0133944063627269,-0
25,20,1,0.0127243008103115,-0
25,20,2,0.161021380168701,0.191273795120172
25,20,3,0.00916410134571921,-0
25,20,4,0.0816511444780114,0.103369734755171
25,20,5,0.0433037142907167,0.846
25,20,6,0.147898423779915,0.685659512385459
25,20,7,0.281248114322825,0.684852464502637
25,20,8,0.027014368517878,-0
25,20,9,0.0812897553749292,0.0741057928966666
25,20,10,0.0567526298933261,0.137507097033029
25,20,11,0.0495195459946844,0.0266964041289579
25,20,12,0.0335963582909441,0.016035681502127
25,20,13,0.124515056691979,0.138649913749898
25,20,14,0.0986954077971295,0.0948022932965387
25,20,15,0.0603227270398664,0.0904475608048529
25,20,16,0.0554247767502839,-0
25,20,17,0.00778772959463814,-0
25,20,18,0.22534912250356,0.807610571703854
25,20,19,0.140444435723763,0.217393240502862
25,20,20,0.382699790411124,0.467771956579498
25,20,21,0.0251092714257219,-0
25,20,22,0.185140271864556,0.338385231301644
25,20,23,0.0375432607058969,-0
25,20,24,0.0259506998025123,-0
25,20,25,0.0677047281680594,-0
25,20,26,0.0481105872429174,-0
25,20,27,0.0564434651097361,-0
25,20,28,0.00593305991442128,-0
25,20,29,0.0542018933129719,-0
25,20,30,0.00417367566782267,-0
25,20,31,0.00243103009925849,-0
25,20,32,0.00197706997062363,-0
25,20,33,0.0101860117048415,-0
25,20,34,0.0621099882228836,-0
25,0,1,0.149388009681868,-0
25,0,2,0.208217994518215,0.191273795120172
25,0,3,0.148420931912193,-0
25,0,4,0.1501353541477,0.103369734755171
25,0,5,0.0750794673596062,0.846
25,0,6,0.213418451212097,0.685659512385459
25,0,7,0.332446963021147,0.684852464502637
25,0,8,0.0546300920383086,-0
25,0,9,0.112584263360968,0.0741057928966666
25,0,10,0.081293791468243,0.137507097033029
25,0,11,0.0646198585975805,0.0266964041289579
25,0,12,0.04408812697033,0.016035681502127
25,0,13,0.134057739941002,0.138649913749898
25,0,14,0.107964804297874,0.0948022932965387
25,0,15,0.114768424578488,0.0904475608048529
25,0,16,0.140426054130422,-0
25,0,17,0.0168946034014588,-0
25,0,18,0.288037304054333,0.807610571703854
25,0,19,0.185788097290864,0.217393240502862
25,0,20,0.414494283439505,0.467771956579498
25,0,21,0.626825892650102,0.881254993115278
25,0,22,0.315188007108074,0.541863632640425
25,0,23,0.0615364547098377,-0
25,0,24,0.557742790281009,0.744053612630949
25,0,25,0.145671250741327,-0
25,0,26,0.0930916012671641,-0
25,0,27,0.098922221694502,-0
25,0,28,0.0129029360404854,-0
25,0,29,0.10117703496392,-0
25,0,30,0.0124536767044652,-0
25,0,31,0.00496434705192617,-0
25,0,32,0.0057911392524177,-0
25,0,33,0.77543965343615,0.894178238889306
25,0,34,0.115094588411083,-0
26,21,1,0.0805639298447207,-0
26,21,2,0.0088450769018682,NaN
26,21,3,0.0926932669692191,-0
26,21,4,0.00646170008159808,-0
26,21,5,0.0113151482993362,-0
26,21,6,0.00944333816349585,-0
26,21,7,0.00834214302555292,-0
26,21,8,0.0067211850713369,-0
26,21,9,0.00625563569137477,-0
26,21,10,0.00396093704868128,-0
26,21,11,0.00377549608933925,-0
26,21,12,0.00308259283224122,-0
26,21,13,0.00240084187840583,-0
26,21,14,0.00179872291518857,-0
26,21,15,0.00846622765864835,-0
26,21,16,0.0146581284870366,-0
26,21,17,0.000685065093221193,-0
26,21,18,0.0148819173813872,-0
26,21,19,0.0147754583335579,-0
26,21,20,0.0147875491640515,-0
26,21,21,0.435729575516905,0.829663240406182
26,21,22,0.00894009546835894,-0
26,21,23,5.6427133415804e-06,-0
26,21,24,0.0040405225716138,-0
26,21,25,0.0112612568836024,-0
26,21,26,0.00971343768899835,-0
26,21,27,0.0101358431331484,-0
26,21,28,0.0125553922623376,-0
26,21,29,0.00647521747399504,-0
26,21,30,0.000483311773862627,-0
26,21,31,0.000912679537061423,-0
26,21,32,0.00160529848142643,-0
26,21,33,0.00389100581342161,-0
26,21,34,0.018027081943665,NaN
26,22,1,0.000679583647251847,-0
26,22,2,0.00572697687234902,NaN
26,22,3,0.00071189824603457,-0
26,22,4,0.00149454171752705,-0
26,22,5,0.00178401972239928,-0
26,22,6,0.00189041469020446,-0
26,22,7,0.00655331459652686,-0
26,22,8,0.0017885761344103,-0
26,22,9,0.00207506217298103,-0
26,22,10,0.000646659159619034,-0
26,22,11,0.00115736574389136,-0
26,22,12,0.00107463692547738,-0
26,22,13,0.0006898218055581,-0
26,22,14,0.00172586176771294,-0
26,22,15,0.00123692976473844,-0
26,22,16,0.00321170569423745,-0
26,22,17,0.000168410928685692,-0
26,22,18,0.00208051004263732,-0
26,22,19,0.00206189458112915,-0
26,22,20,0.00206402219474577,-0
26,22,21,0.00137923943484364,-0
26,22,22,0.0627424637288373,0.244181470784535
26,22,23,2.55870707044359e-06,-0
26,22,24,0.00221193046504564,-0
26,22,25,0.0100127826122733,-0
26,22,26,0.00220308160551308,-0
26,22,27,0.00233611590203264,-0
26,22,28,0.00102669585905124,-0
26,22,29,0.00249698240528273,-0
26,22,30,0.000167910714426456,-0
26,22,31,0.00022406475971648,-0
26,22,32,0.000358291389783272,-0
26,22,33,0.00284342522863323,-0
26,22,34,0.00315577292403424,NaN
26,24,1,4.96718038519584e-05,-0
26,24,2,0.000444773782628971,NaN
26,24,3,5.25164607749762e-05,-0
26,24,4,7.54176740543899e-05,-0
26,24,5,0.000142918357291744,-0
26,24,6,0.000124585631277929,-0
26,24,7,0.000524454567403354,-0
26,24,8,0.00011491026769328,-0
26,24,9,8.0579704594852e-05,-0
26,24,10,4.88616245583051e-05,-0
26,24,11,0.000101192482938606,-0
26,24,12,9.69831801060916e-05,-0
26,24,13,4.68094838596e-05,-0
26,24,14,0.00023142241323193,-0
26,24,15,0.000115929282525573,-0
26,24,16,0.000143895092845625,-0
26,24,17,1.07310398484994e-05,-0
26,24,18,0.000100825236268531,-0
26,24,19,9.97627364006659e-05,-0
26,24,20,9.98846330594327e-05,-0
26,24,21,0.00012769544010971,-0
26,24,22,0.000136888570502314,-0
26,24,23,2.28426977000318e-07,-0
26,24,24,0.0247028395431657,0.0401112994672326
26,24,25,0.000917332831030127,-0
26,24,26,0.000121400712653763,-0
26,24,27,0.000155799645619181,-0
26,24,28,5.97591831345001e-05,-0
26,24,29,0.000192498940698616,-0
26,24,30,9.45388652969781e-05,-0
26,24,31,1.79230330656921e-05,-0
26,24,32,1.90626026581597e-05,-0
26,24,33,6.38096711766956e-05,-0
26,24,34,0.000227936376763327,NaN
26,33,1,0.0140940337701509,-0
26,33,2,0.0128364149198953,NaN
26,33,3,0.017549885437292,-0
26,33,4,0.0140424137538245,-0
26,33,5,0.0144506535834823,-0
26,33,6,0.0345292791596618,-0
26,33,7,0.0119315807219046,-0
26,33,8,0.0143219686473116,-0
26,33,9,0.0109937496274645,-0
26,33,10,0.00565946607173162,-0
26,33,11,0.00848820329419298,-0
26,33,12,0.0095032523370685,-0
26,33,13,0.00671218151362507,-0
26,33,14,0.010922238279775,-0
26,33,15,0.0142397016575277,-0
26,33,16,0.0213144347983401,-0
26,33,17,0.000869873179366709,-0
26,33,18,0.0122579492231365,-0
26,33,19,0.0121624237589667,-0
26,33,20,0.0121733009866135,-0
26,33,21,0.0191135491262731,-0
26,33,22,0.0116573915447491,-0
26,33,23,1.31553261812911e-05,-0
26,33,24,0.00708292016800915,-0
26,33,25,0.011892551751985,-0
26,33,26,0.0137205709282687,-0
26,33,27,0.0178364048108288,-0
26,33,28,0.00932323542172331,-0
26,33,29,0.0136439785765431,-0
26,33,30,0.000965845947847654,-0
26,33,31,0.002301660213201,-0
26,33,32,0.00258365330521082,-0
26,33,33,0.554825337183915,0.870925421950233
26,33,34,0.0218566425689466,NaN
26,20,1,0.017844073518401,-0
26,20,2,0.0510783907398609,NaN
26,20,3,0.0172154112406379,-0
26,20,4,0.173779212771419,0.256033428246671
26,20,5,0.0618161355784924,0.273188007841277
26,20,6,0.259175236587666,0.606885488247501
26,20,7,0.0529369897991623,0.0459172133645793
26,20,8,0.0365966880721291,-0
26,20,9,0.0443027714643057,0.017639696854296
26,20,10,0.0334206102635809,0.0462313878421965
26,20,11,0.041549299551175,0.0307044112577284
26,20,12,0.0372483509722439,0.0231340552270627
26,20,13,0.0542955012396635,0.0558126651331139
26,20,14,0.0684043149661829,0.0710279711147188
26,20,15,0.107759230846724,0.301449589159845
26,20,16,0.045121181892695,-0
26,20,17,0.00235224992600624,-0
26,20,18,0.205941357135748,0.46620994846074
26,20,19,0.128470544686437,0.251914049351156
26,20,20,0.140051557368419,0.28347295618941
26,20,21,0.0287117801434776,-0
26,20,22,0.148310143353881,0.406074565788584
26,20,23,3.12830927695629e-05,-0
26,20,24,0.0326642165493636,-0
26,20,25,0.0710690984094126,-0
26,20,26,0.055322148197556,-0
26,20,27,0.0369350719070524,-0
26,20,28,0.0243693960720911,-0
26,20,29,0.0391599597882885,-0
26,20,30,0.00223417632348688,-0
26,20,31,0.00458991080977611,-0
26,20,32,0.0067217651144047,-0
26,20,33,0.0308640691688739,-0
26,20,34,0.0566136217795453,NaN
26,0,1,0.113231292584377,-0
26,0,2,0.0789316332166025,NaN
26,0,3,0.128222978353959,-0
26,0,4,0.195853285998423,0.256033428246671
26,0,5,0.089508875541002,0.273188007841277
26,0,6,0.305162854232307,0.606885488247501
26,0,7,0.0802884827105497,0.0459172133645793
26,0,8,0.0595433281928808,-0
26,0,9,0.0637077986607215,0.017639696854296
26,0,10,0.043736534168172,0.0462313878421965
26,0,11,0.055071557161536,0.0307044112577284
26,0,12,0.0510058162471376,0.0231340552270627
26,0,13,0.0641451559211127,0.0558126651331139
26,0,14,0.0830825603420925,0.0710279711147188
26,0,15,0.131818019210165,0.301449589159845
26,0,16,0.0844493459651551,-0
26,0,17,0.00408633016712889,-0
26,0,18,0.235262559019178,0.46620994846074
26,0,19,0.157570084096491,0.251914049351156
26,0,20,0.169176314346889,0.28347295618941
26,0,21,0.48506183966161,0.829663240406182
26,0,22,0.231786982666328,0.650256036573119
26,0,23,5.28682663398783e-05,-0
26,0,24,0.0707024292971986,0.0401112994672326
26,0,25,0.105153022488304,-0
26,0,26,0.0810806391329905,-0
26,0,27,0.0673992353986818,-0
26,0,28,0.0473344787983374,-0
26,0,29,0.0619686371848079,-0
26,0,30,0.00394578362491893,-0
26,0,31,0.00804623835282048,-0
26,0,32,0.0112880708934833,-0
26,0,33,0.592487647066021,0.870925421950233
26,0,34,0.0998810555929546,NaN
27,21,1,0.00150078317158231,-0
27,21,2,0.00085482651511215,-0
27,21,3,0.00296994203553891,-0
27,21,4,0.000452332025472679,-0
27,21,5,0.000600536568001742,-0
27,21,6,0.00101758481917003,-0
27,21,7,0.000616909301931035,-0
27,21,8,0.000405249794187101,-0
27,21,9,0.000778021733258916,-0
27,21,10,0.000611195737901582,-0
27,21,11,0.000756724640676221,-0
27,21,12,0.000822740991317628,-0
27,21,13,0.000994461509745581,-0
27,21,14,0.00120262153703221,-0
27,21,15,0.00183106060681726,-0
27,21,16,0.00437763817807801,-0
27,21,17,0.00101548247297778,-0
27,21,18,0.00227214394367259,-0
27,21,19,0.00592253509344154,-0
27,21,20,0.00104765086507363,-0
27,21,21,0.531941759842861,0.656589340473321
27,21,22,0.000809216729905082,-0
27,21,23,0.000884482955647359,-0
27,21,24,0.000490327897544773,-0
27,21,25,0.00204934552698843,-0
27,21,26,0.00180425697347164,-0
27,21,27,0.00278826830582624,-0
27,21,28,0.00247269149221996,-0
27,21,29,0.00339802969613001,-0
27,21,30,7.02534519777531e-05,-0
27,21,31,0.000265555338345713,-0
27,21,32,0.000136613337027303,-0
27,21,33,0.00132319991277507,-0
27,21,34,1.82928383551939e-09,-0
27,22,1,6.59951457017138e-05,-0
27,22,2,0.000975756455240728,-0
27,22,3,4.39662756454018e-05,-0
27,22,4,6.62568839870925e-05,-0
27,22,5,0.000240629113020141,-0
27,22,6,0.000786034721768969,-0
27,22,7,0.00108210593313196,-0
27,22,8,4.14610800379966e-05,-0
27,22,9,0.000312133253466684,-0
27,22,10,0.00021331998414742,-0
27,22,11,0.000486947578817731,-0
27,22,12,0.000243832606644401,-0
27,22,13,0.000710203571708812,-0
27,22,14,0.0017142281799164,-0
27,22,15,0.000453672918743431,-0
27,22,16,0.000545190957471631,-0
27,22,17,0.000283045025535333,-0
27,22,18,0.00558273158411571,-0
27,22,19,0.000501064144249885,-0
27,22,20,0.000193932551617149,-0
27,22,21,0.000297355275762912,-0
27,22,22,0.0260282361280912,0.0408160124227782
27,22,23,0.00062261001431041,-0
27,22,24,0.000301854082608077,-0
27,22,25,0.0014346183762588,-0
27,22,26,0.00283750341549349,-0
27,22,27,0.00193374227841059,-0
27,22,28,0.00129472508331541,-0
27,22,29,0.000849093646350108,-0
27,22,30,3.86179744413795e-05,-0
27,22,31,3.43677647909324e-05,-0
27,22,32,8.44300417656152e-05,-0
27,22,33,0.000270788709045178,-0
27,22,34,6.73086364422204e-10,-0
27,24,1,3.08311338805822e-05,-0
27,24,2,0.000604211019383794,-0
27,24,3,3.76363721906747e-05,-0
27,24,4,6.29078693127338e-05,-0
27,24,5,0.000126089077366109,-0
27,24,6,0.000970795154195292,-0
27,24,7,0.000761162884894917,-0
27,24,8,2.84852612405517e-05,-0
27,24,9,0.000188164964988746,-0
27,24,10,0.000153464983504659,-0
27,24,11,0.000169127865711438,-0
27,24,12,0.000183239251170475,-0
27,24,13,0.000205685399008226,-0
27,24,14,0.00331420551234174,-0
27,24,15,0.000690954058506832,-0
27,24,16,0.00026453177774366,-0
27,24,17,0.000109282362212082,-0
27,24,18,0.000619875354768484,-0
27,24,19,0.000342960253142288,-0
27,24,20,0.000321787657620809,-0
27,24,21,0.000739022510741538,-0
27,24,22,0.000328342166288076,-0
27,24,23,0.000407884172315853,-0
27,24,24,0.178192589402318,0.21167084387961
27,24,25,0.00190844224728137,-0
27,24,26,0.000268631034165523,-0
27,24,27,0.000835075467322755,-0
27,24,28,0.000270236109776278,-0
27,24,29,0.0005504056064769,-0
27,24,30,1.08943765239067e-05,-0
27,24,31,2.43778030121211e-05,-0
27,24,32,3.67419362043986e-05,-0
27,24,33,8.34442278893066e-05,-0
27,24,34,2.02778460689501e-10,-0
27,33,1,0.000654559544484457,-0
27,33,2,0.00152591262691404,-0
27,33,3,0.000379428412844662,-0
27,33,4,0.00119057336742479,-0
27,33,5,0.00249610198066563,-0
27,33,6,0.00445488589855114,-0
27,33,7,0.00118816958493984,-0
27,33,8,0.000674652376313256,-0
27,33,9,0.000927341876434062,-0
27,33,10,0.00273695969286891,-0
27,33,11,0.00407519892082098,-0
27,33,12,0.00179216264876558,-0
27,33,13,0.00497267108807664,-0
27,33,14,0.00417407416339566,-0
27,33,15,0.0030359457934338,-0
27,33,16,0.0136726916619516,-0
27,33,17,0.0109737613903017,-0
27,33,18,0.00700293742266034,-0
27,33,19,0.00181812867206055,-0
27,33,20,0.00120580342518695,-0
27,33,21,0.00277957262966755,-0
27,33,22,0.00154838991583295,-0
27,33,23,0.0239378894007113,-0
27,33,24,0.001596022454595,-0
27,33,25,0.00374566347700078,-0
27,33,26,0.00691050050456077,-0
27,33,27,0.00717164557610295,-0
27,33,28,0.0111718319027847,-0
27,33,29,0.00996982204914421,-0
27,33,30,0.000182176478302432,-0
27,33,31,0.000546240207276449,-0
27,33,32,0.000315954234853755,-0
27,33,33,0.479607072172195,0.60732037157015
27,33,34,3.28661031723243e-09,-0
27,20,1,0.00792954689609027,-0
27,20,2,0.111901987916179,0.0188454341965634
27,20,3,0.00434597751350319,-0
27,20,4,0.281055012814545,0.29796994858221
27,20,5,0.106349766597549,0.116381907581717
27,20,6,0.12730221640582,0.168515668772086
27,20,7,0.139279173438239,0.152471712896313
27,20,8,0.00704507346889993,-0
27,20,9,0.0553101338203816,0.0505788782072273
27,20,10,0.129004330801078,0.158309842790704
27,20,11,0.0891105973724157,0.090602762013156
27,20,12,0.0860919332137252,0.0879220759290609
27,20,13,0.295427241824219,0.415964279292986
27,20,14,0.443108077619528,0.846
27,20,15,0.0964910466927239,0.114653114253534
27,20,16,0.0324002677915596,-0
27,20,17,0.0144464851057464,-0
27,20,18,0.312933456477218,0.82328936322167
27,20,19,0.0680025333645093,0.0240767582018825
27,20,20,0.398680880630676,0.484253390569533
27,20,21,0.0155529989817342,-0
27,20,22,0.0781072700765086,0.0678771590184508
27,20,23,0.0508012020804236,-0
27,20,24,0.01179974105814,-0
27,20,25,0.045635541511271,-0
27,20,26,0.0329618605970929,-0
27,20,27,0.0493767305409877,-0
27,20,28,0.0538763070837968,-0
27,20,29,0.0472799908180248,-0
27,20,30,0.00125734293501123,-0
27,20,31,0.00370047645910598,-0
27,20,32,0.00250195547667975,-0
27,20,33,0.0106999622835809,-0
27,20,34,2.1004664230162e-08,-0
27,0,1,0.0101817158917392,-0
27,0,2,0.115862694532829,0.0188454341965634
27,0,3,0.00777695060972439,-0
27,0,4,0.282827082960744,0.29796994858221
27,0,5,0.109813123336601,0.116381907581717
27,0,6,0.134531516999505,0.168515668772086
27,0,7,0.142927521143135,0.152471712896313
27,0,8,0.00819492198067895,-0
27,0,9,0.057515795648529,0.0505788782072273
27,0,10,0.132719271199501,0.158309842790704
27,0,11,0.0945985963784438,0.090602762013156
27,0,12,0.0891339087116245,0.0879220759290609
27,0,13,0.302310263392758,0.415964279292986
27,0,14,0.453513207012213,0.846
27,0,15,0.102502680070225,0.114653114253534
27,0,16,0.0512603203668042,-0
27,0,17,0.026828056356774,-0
27,0,18,0.328411144782435,0.82328936322167
27,0,19,0.076587221527404,0.0240767582018825
27,0,20,0.401450055130175,0.484253390569533
27,0,21,0.551310709240767,0.656589340473321
27,0,22,0.106821455016626,0.108693171441229
27,0,23,0.0766540686234081,-0
27,0,24,0.192380534895206,0.21167084387961
27,0,25,0.0547736111387996,-0
27,0,26,0.0447827525247851,-0
27,0,27,0.0621054621686496,-0
27,0,28,0.0690857916718928,-0
27,0,29,0.0620473418161261,-0
27,0,30,0.00155928521625692,-0
27,0,31,0.00457101757253064,-0
27,0,32,0.00307569502653127,-0
27,0,33,0.491984467305485,0.60732037157015
27,0,34,2.69964227639363e-08,-0
28,21,1,0.0515127597112844,-0
28,21,2,0.00726639080535652,-0
28,21,3,0.115759308170118,-0
28,21,4,0.00695538556540587,-0
28,21,5,0.00153666198329339,-0
28,21,6,0.00156147072193347,-0
28,21,7,0.00622876188920596,NaN
28,21,8,0.00340184145124289,-0
28,21,9,0.0013714687292713,-0
28,21,10,0.00480081275509336,-0
28,21,11,0.00118990901543548,-0
28,21,12,0.00133587517683087,-0
28,21,13,0.00117186749371601,-0
28,21,14,0.00105480641705613,-0
28,21,15,0.00256941731282501,-0
28,21,16,0.00988311503339712,-0
28,21,17,0.00185703952613037,-0
28,21,18,0.00281851428150504,-0
28,21,19,0.00318150732968303,-0
28,21,20,0.0016389871343192,-0
28,21,21,0.447324951597243,0.851629381662731
28,21,22,0.00139594610879257,-0
28,21,23,0.00181870563094921,-0
28,21,24,4.4786287113685e-05,-0
28,21,25,0.00707724711065727,-0
28,21,26,0.0017372428585769,-0
28,21,27,0.000969657306242877,-0
28,21,28,0.01090728536399,-0
28,21,29,0.00172897039288378,-0
28,21,30,0.000109321702727483,-0
28,21,31,0.000877658434602968,-0
28,21,32,7.89399012056657e-05,-0
28,21,33,0.00242056763144183,-0
28,21,34,2.60080707787935e-05,-0
28,22,1,9.22781307167719e-05,-0
28,22,2,0.000931718284632788,-0
28,22,3,0.000111235985257196,-0
28,22,4,0.000120581521399155,-0
28,22,5,0.000203064618877979,-0
28,22,6,0.000114963138783231,-0
28,22,7,0.000437226158889747,NaN
28,22,8,0.000177835130134696,-0
28,22,9,4.5439058180885e-05,-0
28,22,10,0.000451585791547138,-0
28,22,11,0.00012621637212662,-0
28,22,12,0.000147267588564315,-0
28,22,13,9.35250699641843e-05,-0
28,22,14,7.08246939600254e-05,-0
28,22,15,0.000211495333795164,-0
28,22,16,0.000342652024648782,-0
28,22,17,0.000566427071809317,-0
28,22,18,0.000847188142300337,-0
28,22,19,0.0001287197071278,-0
28,22,20,0.000185263142039926,-0
28,22,21,0.000344035303729173,-0
28,22,22,0.0328093119688558,0.0563570150726798
28,22,23,0.000263890067107031,-0
28,22,24,8.85216998669502e-06,-0
28,22,25,0.000388000693259283,-0
28,22,26,0.000125089562792113,-0
28,22,27,3.94371991937481e-05,-0
28,22,28,0.000310731645793205,-0
28,22,29,0.0001543187416162,-0
28,22,30,2.12336062151985e-05,-0
28,22,31,6.20452417806616e-05,-0
28,22,32,1.21540448179136e-05,-0
28,22,33,0.000212363596613807,-0
28,22,34,2.06840936434194e-06,-0
28,24,1,6.54139230404915e-06,-0
28,24,2,1.57236762172719e-05,-0
28,24,3,6.97449053599364e-06,-0
28,24,4,1.07667591987548e-05,-0
28,24,5,1.31655897894767e-05,-0
28,24,6,1.92110136371104e-05,-0
28,24,7,2.46261395218106e-05,NaN
28,24,8,4.4560702751828e-05,-0
28,24,9,6.66059148712872e-06,-0
28,24,10,1.63604195151379e-05,-0
28,24,11,5.65533042884425e-06,-0
28,24,12,1.22777736786261e-05,-0
28,24,13,2.8778102332927e-05,-0
28,24,14,8.35703032520119e-06,-0
28,24,15,4.21740635045964e-05,-0
28,24,16,1.56331992398062e-05,-0
28,24,17,2.74071680516075e-05,-0
28,24,18,3.06903527803604e-05,-0
28,24,19,3.01062146624842e-05,-0
28,24,20,2.09837556250925e-05,-0
28,24,21,1.21437534332802e-05,-0
28,24,22,4.33166139874874e-05,-0
28,24,23,7.63251140722954e-05,-0
28,24,24,0.0100655767335525,0.0101841790279338
28,24,25,4.87275048883795e-05,-0
28,24,26,1.06035208703448e-05,-0
28,24,27,4.30243338267466e-06,-0
28,24,28,1.92163085467323e-05,-0
28,24,29,3.45253699571835e-05,-0
28,24,30,9.80703352637669e-07,-0
28,24,31,1.09008379594044e-05,-0
28,24,32,5.20048708652077e-07,-0
28,24,33,2.33780476066592e-05,-0
28,24,34,1.01687857578803e-07,-0
28,33,1,0.000609967038379677,-0
28,33,2,0.00201672746818471,-0
28,33,3,0.000893613359840395,-0
28,33,4,0.00106098821443024,-0
